state,sa4_code,Age,Sex,Indig,Educ,unemployed,employed,total
VIC,44,50-54 years,Male,Non-Indigenous,Degree = Yes,52,1208,1260
VIC,44,50-54 years,Male,Not stated,Degree = No,3,34,37
VIC,44,50-54 years,Male,Yes Indigenous,Degree = No,0,24,24
VIC,44,55-59 years,Fema,Non-Indigenous,Degree = No,241,4935,5176
VIC,44,55-59 years,Fema,Non-Indigenous,Degree = Yes,58,1372,1430
VIC,44,55-59 years,Fema,Not stated,Degree = No,0,26,26
VIC,44,55-59 years,Fema,Not stated,Degree = Yes,0,6,6
VIC,44,55-59 years,Fema,Yes Indigenous,Degree = No,0,22,22
VIC,44,55-59 years,Male,Non-Indigenous,Degree = No,289,5631,5920
VIC,44,55-59 years,Male,Non-Indigenous,Degree = Yes,43,1123,1166
VIC,44,55-59 years,Male,Not stated,Degree = No,0,51,51
VIC,44,55-59 years,Male,Not stated,Degree = Yes,0,4,4
VIC,44,55-59 years,Male,Yes Indigenous,Degree = No,0,29,29
VIC,44,60-64 years,Fema,Non-Indigenous,Degree = No,191,3325,3516
VIC,44,60-64 years,Fema,Non-Indigenous,Degree = Yes,27,929,956
VIC,44,60-64 years,Fema,Not stated,Degree = No,0,26,26
VIC,44,60-64 years,Fema,Yes Indigenous,Degree = No,0,15,15
VIC,44,60-64 years,Fema,Yes Indigenous,Degree = Yes,0,3,3
VIC,44,60-64 years,Male,Non-Indigenous,Degree = No,250,4081,4331
VIC,44,60-64 years,Male,Non-Indigenous,Degree = Yes,69,862,931
VIC,44,60-64 years,Male,Not stated,Degree = No,0,28,28
VIC,44,60-64 years,Male,Yes Indigenous,Degree = No,0,10,10
VIC,45,25-29 years,Fema,Non-Indigenous,Degree = No,137,1651,1788
VIC,45,25-29 years,Fema,Non-Indigenous,Degree = Yes,18,932,950
VIC,45,25-29 years,Fema,Not stated,Degree = No,0,4,4
VIC,45,25-29 years,Fema,Yes Indigenous,Degree = No,7,56,63
VIC,45,25-29 years,Fema,Yes Indigenous,Degree = Yes,0,4,4
VIC,45,25-29 years,Male,Non-Indigenous,Degree = No,202,2680,2882
VIC,45,25-29 years,Male,Non-Indigenous,Degree = Yes,9,415,424
VIC,45,25-29 years,Male,Not stated,Degree = No,0,20,20
VIC,45,25-29 years,Male,Yes Indigenous,Degree = No,18,49,67
VIC,45,30-34 years,Fema,Non-Indigenous,Degree = No,120,1570,1690
VIC,45,30-34 years,Fema,Non-Indigenous,Degree = Yes,18,883,901
VIC,45,30-34 years,Fema,Not stated,Degree = No,0,11,11
VIC,45,30-34 years,Fema,Not stated,Degree = Yes,0,3,3
VIC,45,30-34 years,Fema,Yes Indigenous,Degree = No,7,31,38
VIC,45,30-34 years,Male,Non-Indigenous,Degree = No,188,2442,2630
VIC,45,30-34 years,Male,Non-Indigenous,Degree = Yes,21,423,444
VIC,45,30-34 years,Male,Not stated,Degree = No,3,12,15
VIC,45,30-34 years,Male,Not stated,Degree = Yes,0,3,3
VIC,45,30-34 years,Male,Yes Indigenous,Degree = No,3,37,40
VIC,45,30-34 years,Male,Yes Indigenous,Degree = Yes,0,3,3
VIC,45,35-39 years,Fema,Non-Indigenous,Degree = No,110,1669,1779
VIC,45,35-39 years,Fema,Non-Indigenous,Degree = Yes,14,818,832
VIC,45,35-39 years,Fema,Not stated,Degree = No,0,18,18
VIC,45,35-39 years,Fema,Not stated,Degree = Yes,0,5,5
VIC,45,35-39 years,Fema,Yes Indigenous,Degree = No,3,22,25
VIC,45,35-39 years,Fema,Yes Indigenous,Degree = Yes,0,12,12
VIC,45,35-39 years,Male,Non-Indigenous,Degree = No,122,2314,2436
VIC,45,35-39 years,Male,Non-Indigenous,Degree = Yes,16,418,434
VIC,45,35-39 years,Male,Not stated,Degree = No,3,24,27
VIC,45,35-39 years,Male,Not stated,Degree = Yes,0,3,3
VIC,45,35-39 years,Male,Yes Indigenous,Degree = No,9,45,54
VIC,45,40-44 years,Fema,Non-Indigenous,Degree = No,139,2186,2325
VIC,45,40-44 years,Fema,Non-Indigenous,Degree = Yes,7,796,803
VIC,45,40-44 years,Fema,Not stated,Degree = No,0,9,9
VIC,45,40-44 years,Fema,Not stated,Degree = Yes,0,10,10
VIC,45,40-44 years,Fema,Yes Indigenous,Degree = No,5,21,26
VIC,45,40-44 years,Fema,Yes Indigenous,Degree = Yes,0,5,5
VIC,45,40-44 years,Male,Non-Indigenous,Degree = No,159,2606,2765
VIC,45,40-44 years,Male,Non-Indigenous,Degree = Yes,15,438,453
VIC,45,40-44 years,Male,Not stated,Degree = No,4,17,21
VIC,45,40-44 years,Male,Yes Indigenous,Degree = No,0,48,48
VIC,45,40-44 years,Male,Yes Indigenous,Degree = Yes,0,3,3
VIC,45,45-49 years,Fema,Non-Indigenous,Degree = No,105,2761,2866
VIC,45,45-49 years,Fema,Non-Indigenous,Degree = Yes,12,732,744
VIC,45,45-49 years,Fema,Not stated,Degree = No,0,18,18
VIC,45,45-49 years,Fema,Yes Indigenous,Degree = No,0,37,37
VIC,45,45-49 years,Fema,Yes Indigenous,Degree = Yes,0,15,15
VIC,45,45-49 years,Male,Non-Indigenous,Degree = No,153,3084,3237
VIC,45,45-49 years,Male,Non-Indigenous,Degree = Yes,11,390,401
VIC,45,45-49 years,Male,Not stated,Degree = No,3,50,53
VIC,45,45-49 years,Male,Not stated,Degree = Yes,0,6,6
VIC,45,45-49 years,Male,Yes Indigenous,Degree = No,0,36,36
VIC,45,50-54 years,Fema,Non-Indigenous,Degree = No,126,2952,3078
VIC,45,50-54 years,Fema,Non-Indigenous,Degree = Yes,10,623,633
VIC,45,50-54 years,Fema,Not stated,Degree = No,0,17,17
VIC,45,50-54 years,Fema,Yes Indigenous,Degree = No,0,25,25
VIC,45,50-54 years,Male,Non-Indigenous,Degree = No,153,3341,3494
VIC,45,50-54 years,Male,Non-Indigenous,Degree = Yes,8,283,291
VIC,45,50-54 years,Male,Not stated,Degree = No,4,26,30
VIC,45,50-54 years,Male,Yes Indigenous,Degree = No,0,30,30
VIC,45,55-59 years,Fema,Non-Indigenous,Degree = No,92,2856,2948
VIC,45,55-59 years,Fema,Non-Indigenous,Degree = Yes,12,619,631
VIC,45,55-59 years,Fema,Not stated,Degree = No,0,37,37
VIC,45,55-59 years,Fema,Yes Indigenous,Degree = No,5,6,11
VIC,45,55-59 years,Male,Non-Indigenous,Degree = No,156,3461,3617
VIC,45,55-59 years,Male,Non-Indigenous,Degree = Yes,17,346,363
VIC,45,55-59 years,Male,Not stated,Degree = No,0,26,26
VIC,45,55-59 years,Male,Not stated,Degree = Yes,0,3,3
VIC,45,55-59 years,Male,Yes Indigenous,Degree = No,0,25,25
VIC,45,55-59 years,Male,Yes Indigenous,Degree = Yes,3,0,3
VIC,45,60-64 years,Fema,Non-Indigenous,Degree = No,65,1937,2002
VIC,45,60-64 years,Fema,Non-Indigenous,Degree = Yes,3,426,429
VIC,45,60-64 years,Fema,Not stated,Degree = No,0,10,10
VIC,45,60-64 years,Fema,Not stated,Degree = Yes,0,6,6
VIC,45,60-64 years,Fema,Yes Indigenous,Degree = No,0,3,3
VIC,45,60-64 years,Male,Non-Indigenous,Degree = No,134,2637,2771
VIC,45,60-64 years,Male,Non-Indigenous,Degree = Yes,7,288,295
VIC,45,60-64 years,Male,Not stated,Degree = No,0,23,23
VIC,45,60-64 years,Male,Not stated,Degree = Yes,0,3,3
VIC,46,25-29 years,Fema,Non-Indigenous,Degree = No,120,1455,1575
VIC,46,25-29 years,Fema,Non-Indigenous,Degree = Yes,21,809,830
VIC,46,25-29 years,Fema,Not stated,Degree = No,0,23,23
VIC,46,25-29 years,Fema,Yes Indigenous,Degree = No,12,28,40
VIC,46,25-29 years,Fema,Yes Indigenous,Degree = Yes,0,4,4
VIC,46,25-29 years,Male,Non-Indigenous,Degree = No,172,2042,2214
VIC,46,25-29 years,Male,Non-Indigenous,Degree = Yes,18,414,432
VIC,46,25-29 years,Male,Not stated,Degree = No,3,12,15
VIC,46,25-29 years,Male,Yes Indigenous,Degree = No,17,51,68
VIC,46,30-34 years,Fema,Non-Indigenous,Degree = No,80,1426,1506
VIC,46,30-34 years,Fema,Non-Indigenous,Degree = Yes,18,769,787
VIC,46,30-34 years,Fema,Not stated,Degree = No,0,4,4
VIC,46,30-34 years,Fema,Yes Indigenous,Degree = No,9,29,38
VIC,46,30-34 years,Male,Non-Indigenous,Degree = No,131,2148,2279
VIC,46,30-34 years,Male,Non-Indigenous,Degree = Yes,13,435,448
VIC,46,30-34 years,Male,Not stated,Degree = No,0,7,7
VIC,46,30-34 years,Male,Yes Indigenous,Degree = No,3,41,44
VIC,46,35-39 years,Fema,Non-Indigenous,Degree = No,111,1507,1618
VIC,46,35-39 years,Fema,Non-Indigenous,Degree = Yes,9,742,751
VIC,46,35-39 years,Fema,Not stated,Degree = No,0,9,9
VIC,46,35-39 years,Fema,Yes Indigenous,Degree = No,3,37,40
VIC,46,35-39 years,Fema,Yes Indigenous,Degree = Yes,0,6,6
VIC,46,35-39 years,Male,Non-Indigenous,Degree = No,124,1953,2077
VIC,46,35-39 years,Male,Non-Indigenous,Degree = Yes,10,434,444
VIC,46,35-39 years,Male,Not stated,Degree = No,0,11,11
VIC,46,35-39 years,Male,Yes Indigenous,Degree = No,13,17,30
VIC,46,40-44 years,Fema,Non-Indigenous,Degree = No,125,1973,2098
VIC,46,40-44 years,Fema,Non-Indigenous,Degree = Yes,18,726,744
VIC,46,40-44 years,Fema,Not stated,Degree = No,0,15,15
VIC,46,40-44 years,Fema,Yes Indigenous,Degree = No,4,44,48
VIC,46,40-44 years,Fema,Yes Indigenous,Degree = Yes,0,5,5
VIC,46,40-44 years,Male,Non-Indigenous,Degree = No,116,2534,2650
VIC,46,40-44 years,Male,Non-Indigenous,Degree = Yes,4,398,402
VIC,46,40-44 years,Male,Not stated,Degree = No,0,30,30
VIC,46,40-44 years,Male,Not stated,Degree = Yes,0,3,3
VIC,46,40-44 years,Male,Yes Indigenous,Degree = No,3,38,41
VIC,46,45-49 years,Fema,Non-Indigenous,Degree = No,114,2391,2505
VIC,46,45-49 years,Fema,Non-Indigenous,Degree = Yes,14,665,679
VIC,46,45-49 years,Fema,Not stated,Degree = No,0,7,7
VIC,46,45-49 years,Fema,Not stated,Degree = Yes,0,4,4
VIC,46,45-49 years,Fema,Yes Indigenous,Degree = No,0,26,26
VIC,46,45-49 years,Fema,Yes Indigenous,Degree = Yes,0,3,3
VIC,46,45-49 years,Male,Non-Indigenous,Degree = No,120,2694,2814
VIC,46,45-49 years,Male,Non-Indigenous,Degree = Yes,3,368,371
VIC,46,45-49 years,Male,Not stated,Degree = No,0,21,21
VIC,46,45-49 years,Male,Yes Indigenous,Degree = No,12,37,49
VIC,46,50-54 years,Fema,Non-Indigenous,Degree = No,90,2647,2737
VIC,46,50-54 years,Fema,Non-Indigenous,Degree = Yes,9,535,544
VIC,46,50-54 years,Fema,Not stated,Degree = No,0,15,15
VIC,46,50-54 years,Fema,Yes Indigenous,Degree = No,0,33,33
VIC,46,50-54 years,Fema,Yes Indigenous,Degree = Yes,0,4,4
VIC,46,50-54 years,Male,Non-Indigenous,Degree = No,111,2807,2918
VIC,46,50-54 years,Male,Non-Indigenous,Degree = Yes,10,318,328
VIC,46,50-54 years,Male,Not stated,Degree = No,0,37,37
VIC,46,50-54 years,Male,Yes Indigenous,Degree = No,0,30,30
VIC,46,50-54 years,Male,Yes Indigenous,Degree = Yes,0,3,3
VIC,46,55-59 years,Fema,Non-Indigenous,Degree = No,59,2267,2326
VIC,46,55-59 years,Fema,Non-Indigenous,Degree = Yes,4,476,480
VIC,46,55-59 years,Fema,Not stated,Degree = No,0,12,12
VIC,46,55-59 years,Fema,Not stated,Degree = Yes,0,3,3
VIC,46,55-59 years,Fema,Yes Indigenous,Degree = No,0,18,18
VIC,46,55-59 years,Male,Non-Indigenous,Degree = No,108,2812,2920
VIC,46,55-59 years,Male,Non-Indigenous,Degree = Yes,9,313,322
VIC,46,55-59 years,Male,Not stated,Degree = No,0,22,22
VIC,46,55-59 years,Male,Yes Indigenous,Degree = No,0,29,29
VIC,46,60-64 years,Fema,Non-Indigenous,Degree = No,62,1601,1663
VIC,46,60-64 years,Fema,Non-Indigenous,Degree = Yes,3,360,363
VIC,46,60-64 years,Fema,Not stated,Degree = No,0,11,11
VIC,46,60-64 years,Fema,Yes Indigenous,Degree = No,0,14,14
VIC,46,60-64 years,Male,Non-Indigenous,Degree = No,112,2102,2214
VIC,46,60-64 years,Male,Non-Indigenous,Degree = Yes,6,248,254
VIC,46,60-64 years,Male,Not stated,Degree = No,0,10,10
VIC,46,60-64 years,Male,Yes Indigenous,Degree = No,0,16,16
VIC,47,25-29 years,Fema,Non-Indigenous,Degree = No,68,1367,1435
VIC,47,25-29 years,Fema,Non-Indigenous,Degree = Yes,15,665,680
VIC,47,25-29 years,Fema,Not stated,Degree = No,0,4,4
VIC,47,25-29 years,Fema,Yes Indigenous,Degree = No,6,15,21
VIC,47,25-29 years,Male,Non-Indigenous,Degree = No,132,2091,2223
VIC,47,25-29 years,Male,Non-Indigenous,Degree = Yes,11,340,351
VIC,47,25-29 years,Male,Not stated,Degree = No,0,15,15
VIC,47,25-29 years,Male,Yes Indigenous,Degree = No,6,27,33
VIC,47,30-34 years,Fema,Non-Indigenous,Degree = No,83,1314,1397
VIC,47,30-34 years,Fema,Non-Indigenous,Degree = Yes,15,805,820
VIC,47,30-34 years,Fema,Not stated,Degree = No,0,13,13
VIC,47,30-34 years,Fema,Yes Indigenous,Degree = No,9,16,25
VIC,47,30-34 years,Male,Non-Indigenous,Degree = No,104,1977,2081
VIC,47,30-34 years,Male,Non-Indigenous,Degree = Yes,14,388,402
VIC,47,30-34 years,Male,Not stated,Degree = No,0,12,12
VIC,47,30-34 years,Male,Yes Indigenous,Degree = No,4,17,21
VIC,47,35-39 years,Fema,Non-Indigenous,Degree = No,58,1430,1488
VIC,47,35-39 years,Fema,Non-Indigenous,Degree = Yes,19,837,856
VIC,47,35-39 years,Fema,Not stated,Degree = No,0,10,10
VIC,47,35-39 years,Fema,Yes Indigenous,Degree = No,0,9,9
VIC,47,35-39 years,Male,Non-Indigenous,Degree = No,90,2054,2144
VIC,47,35-39 years,Male,Non-Indigenous,Degree = Yes,7,434,441
VIC,47,35-39 years,Male,Not stated,Degree = No,0,3,3
VIC,47,35-39 years,Male,Yes Indigenous,Degree = No,0,7,7
VIC,47,40-44 years,Fema,Non-Indigenous,Degree = No,100,1857,1957
VIC,47,40-44 years,Fema,Non-Indigenous,Degree = Yes,12,810,822
VIC,47,40-44 years,Fema,Not stated,Degree = No,0,3,3
VIC,47,40-44 years,Fema,Not stated,Degree = Yes,0,4,4
VIC,47,40-44 years,Fema,Yes Indigenous,Degree = No,0,14,14
VIC,47,40-44 years,Fema,Yes Indigenous,Degree = Yes,0,3,3
VIC,47,40-44 years,Male,Non-Indigenous,Degree = No,100,2357,2457
VIC,47,40-44 years,Male,Non-Indigenous,Degree = Yes,6,481,487
VIC,47,40-44 years,Male,Not stated,Degree = No,0,16,16
VIC,47,40-44 years,Male,Yes Indigenous,Degree = No,0,23,23
VIC,47,45-49 years,Fema,Non-Indigenous,Degree = No,85,2447,2532
VIC,47,45-49 years,Fema,Non-Indigenous,Degree = Yes,10,767,777
VIC,47,45-49 years,Fema,Not stated,Degree = No,0,14,14
VIC,47,45-49 years,Fema,Not stated,Degree = Yes,0,3,3
VIC,47,45-49 years,Fema,Yes Indigenous,Degree = No,0,25,25
VIC,47,45-49 years,Fema,Yes Indigenous,Degree = Yes,0,4,4
VIC,47,45-49 years,Male,Non-Indigenous,Degree = No,102,2645,2747
VIC,47,45-49 years,Male,Non-Indigenous,Degree = Yes,8,400,408
VIC,47,45-49 years,Male,Not stated,Degree = No,0,20,20
VIC,47,45-49 years,Male,Yes Indigenous,Degree = No,0,20,20
VIC,47,45-49 years,Male,Yes Indigenous,Degree = Yes,0,5,5
VIC,47,50-54 years,Fema,Non-Indigenous,Degree = No,103,2628,2731
VIC,47,50-54 years,Fema,Non-Indigenous,Degree = Yes,8,667,675
VIC,47,50-54 years,Fema,Not stated,Degree = No,0,16,16
VIC,47,50-54 years,Fema,Yes Indigenous,Degree = No,0,18,18
VIC,47,50-54 years,Male,Non-Indigenous,Degree = No,105,2955,3060
VIC,47,50-54 years,Male,Non-Indigenous,Degree = Yes,3,391,394
VIC,47,50-54 years,Male,Not stated,Degree = No,0,11,11
VIC,47,50-54 years,Male,Yes Indigenous,Degree = No,0,37,37
VIC,47,55-59 years,Fema,Non-Indigenous,Degree = No,89,2431,2520
VIC,47,55-59 years,Fema,Non-Indigenous,Degree = Yes,12,592,604
VIC,47,55-59 years,Fema,Not stated,Degree = No,0,9,9
VIC,47,55-59 years,Fema,Yes Indigenous,Degree = No,0,19,19
VIC,47,55-59 years,Male,Non-Indigenous,Degree = No,102,2765,2867
VIC,47,55-59 years,Male,Non-Indigenous,Degree = Yes,12,407,419
VIC,47,55-59 years,Male,Not stated,Degree = No,0,24,24
VIC,47,55-59 years,Male,Yes Indigenous,Degree = No,0,7,7
VIC,47,55-59 years,Male,Yes Indigenous,Degree = Yes,0,5,5
VIC,47,60-64 years,Fema,Non-Indigenous,Degree = No,49,1638,1687
VIC,47,60-64 years,Fema,Non-Indigenous,Degree = Yes,5,421,426
VIC,47,60-64 years,Fema,Not stated,Degree = No,0,13,13
VIC,47,60-64 years,Fema,Yes Indigenous,Degree = No,0,12,12
VIC,47,60-64 years,Male,Non-Indigenous,Degree = No,78,2259,2337
VIC,47,60-64 years,Male,Non-Indigenous,Degree = Yes,13,340,353
VIC,47,60-64 years,Male,Not stated,Degree = No,0,24,24
VIC,47,60-64 years,Male,Yes Indigenous,Degree = No,0,8,8
VIC,49,25-29 years,Fema,Non-Indigenous,Degree = No,20,86,106
VIC,49,25-29 years,Fema,Non-Indigenous,Degree = Yes,21,107,128
VIC,49,25-29 years,Male,Non-Indigenous,Degree = No,39,155,194
VIC,49,25-29 years,Male,Non-Indigenous,Degree = Yes,14,71,85
VIC,49,30-34 years,Fema,Non-Indigenous,Degree = No,16,39,55
VIC,49,30-34 years,Fema,Non-Indigenous,Degree = Yes,11,58,69
VIC,49,30-34 years,Male,Non-Indigenous,Degree = No,31,124,155
VIC,49,30-34 years,Male,Non-Indigenous,Degree = Yes,16,59,75
VIC,49,30-34 years,Male,Yes Indigenous,Degree = No,0,3,3
VIC,49,35-39 years,Fema,Non-Indigenous,Degree = No,13,18,31
VIC,49,35-39 years,Fema,Non-Indigenous,Degree = Yes,4,35,39
VIC,49,35-39 years,Male,Non-Indigenous,Degree = No,23,109,132
VIC,49,35-39 years,Male,Non-Indigenous,Degree = Yes,13,33,46
VIC,49,40-44 years,Fema,Non-Indigenous,Degree = No,18,38,56
VIC,49,40-44 years,Fema,Non-Indigenous,Degree = Yes,8,12,20
VIC,49,40-44 years,Male,Non-Indigenous,Degree = No,13,76,89
VIC,49,40-44 years,Male,Non-Indigenous,Degree = Yes,10,22,32
VIC,49,45-49 years,Fema,Non-Indigenous,Degree = No,11,14,25
VIC,49,45-49 years,Fema,Non-Indigenous,Degree = Yes,0,10,10
VIC,49,45-49 years,Male,Non-Indigenous,Degree = No,32,72,104
VIC,49,45-49 years,Male,Non-Indigenous,Degree = Yes,0,18,18
VIC,49,50-54 years,Fema,Non-Indigenous,Degree = No,6,35,41
VIC,49,50-54 years,Fema,Non-Indigenous,Degree = Yes,0,11,11
VIC,49,50-54 years,Male,Non-Indigenous,Degree = No,20,53,73
VIC,49,50-54 years,Male,Non-Indigenous,Degree = Yes,0,17,17
VIC,49,55-59 years,Fema,Non-Indigenous,Degree = No,10,23,33
VIC,49,55-59 years,Fema,Non-Indigenous,Degree = Yes,0,11,11
VIC,49,55-59 years,Male,Non-Indigenous,Degree = No,3,63,66
VIC,49,55-59 years,Male,Non-Indigenous,Degree = Yes,0,16,16
VIC,49,60-64 years,Fema,Non-Indigenous,Degree = No,0,13,13
VIC,49,60-64 years,Fema,Non-Indigenous,Degree = Yes,0,4,4
VIC,49,60-64 years,Male,Non-Indigenous,Degree = No,11,43,54
VIC,49,60-64 years,Male,Non-Indigenous,Degree = Yes,0,14,14
QLD,50,25-29 years,Fema,Non-Indigenous,Degree = No,205,2776,2981
QLD,50,25-29 years,Fema,Non-Indigenous,Degree = Yes,34,1457,1491
QLD,50,25-29 years,Fema,Not stated,Degree = No,0,8,8
QLD,50,25-29 years,Fema,Yes Indigenous,Degree = No,8,88,96
QLD,50,25-29 years,Fema,Yes Indigenous,Degree = Yes,0,21,21
QLD,50,25-29 years,Male,Non-Indigenous,Degree = No,262,3682,3944
QLD,50,25-29 years,Male,Non-Indigenous,Degree = Yes,40,797,837
QLD,50,25-29 years,Male,Not stated,Degree = No,3,8,11
QLD,50,25-29 years,Male,Yes Indigenous,Degree = No,12,94,106
QLD,50,25-29 years,Male,Yes Indigenous,Degree = Yes,0,8,8
QLD,50,30-34 years,Fema,Non-Indigenous,Degree = No,172,3039,3211
QLD,50,30-34 years,Fema,Non-Indigenous,Degree = Yes,68,1965,2033
QLD,50,30-34 years,Fema,Not stated,Degree = No,0,7,7
QLD,50,30-34 years,Fema,Yes Indigenous,Degree = No,0,48,48
QLD,50,30-34 years,Fema,Yes Indigenous,Degree = Yes,0,23,23
QLD,50,30-34 years,Male,Non-Indigenous,Degree = No,222,4278,4500
QLD,50,30-34 years,Male,Non-Indigenous,Degree = Yes,42,1149,1191
QLD,50,30-34 years,Male,Not stated,Degree = No,0,17,17
QLD,50,30-34 years,Male,Yes Indigenous,Degree = No,15,88,103
QLD,50,30-34 years,Male,Yes Indigenous,Degree = Yes,0,12,12
QLD,50,35-39 years,Fema,Non-Indigenous,Degree = No,202,3257,3459
QLD,50,35-39 years,Fema,Non-Indigenous,Degree = Yes,57,2117,2174
QLD,50,35-39 years,Fema,Not stated,Degree = No,0,13,13
QLD,50,35-39 years,Fema,Yes Indigenous,Degree = No,3,59,62
QLD,50,35-39 years,Fema,Yes Indigenous,Degree = Yes,0,20,20
QLD,50,35-39 years,Male,Non-Indigenous,Degree = No,141,4189,4330
QLD,50,35-39 years,Male,Non-Indigenous,Degree = Yes,39,1396,1435
QLD,50,35-39 years,Male,Not stated,Degree = No,0,23,23
QLD,50,35-39 years,Male,Yes Indigenous,Degree = No,11,77,88
QLD,50,35-39 years,Male,Yes Indigenous,Degree = Yes,0,9,9
QLD,50,40-44 years,Fema,Non-Indigenous,Degree = No,215,4144,4359
QLD,50,40-44 years,Fema,Non-Indigenous,Degree = Yes,80,2159,2239
QLD,50,40-44 years,Fema,Not stated,Degree = No,0,14,14
QLD,50,40-44 years,Fema,Not stated,Degree = Yes,0,4,4
QLD,50,40-44 years,Fema,Yes Indigenous,Degree = No,12,76,88
QLD,50,40-44 years,Fema,Yes Indigenous,Degree = Yes,0,11,11
QLD,50,40-44 years,Male,Non-Indigenous,Degree = No,177,4867,5044
QLD,50,40-44 years,Male,Non-Indigenous,Degree = Yes,44,1749,1793
QLD,50,40-44 years,Male,Not stated,Degree = No,3,16,19
QLD,50,40-44 years,Male,Not stated,Degree = Yes,0,7,7
QLD,50,40-44 years,Male,Yes Indigenous,Degree = No,0,83,83
QLD,50,40-44 years,Male,Yes Indigenous,Degree = Yes,0,6,6
QLD,50,45-49 years,Fema,Non-Indigenous,Degree = No,210,4812,5022
QLD,50,45-49 years,Fema,Non-Indigenous,Degree = Yes,65,1856,1921
QLD,50,45-49 years,Fema,Not stated,Degree = No,0,23,23
QLD,50,45-49 years,Fema,Yes Indigenous,Degree = No,0,79,79
QLD,50,45-49 years,Fema,Yes Indigenous,Degree = Yes,0,23,23
QLD,50,45-49 years,Male,Non-Indigenous,Degree = No,176,4960,5136
QLD,50,45-49 years,Male,Non-Indigenous,Degree = Yes,26,1548,1574
QLD,50,45-49 years,Male,Not stated,Degree = No,0,27,27
QLD,50,45-49 years,Male,Not stated,Degree = Yes,0,10,10
QLD,50,45-49 years,Male,Yes Indigenous,Degree = No,4,70,74
QLD,50,45-49 years,Male,Yes Indigenous,Degree = Yes,0,7,7
QLD,50,50-54 years,Fema,Non-Indigenous,Degree = No,216,4620,4836
QLD,50,50-54 years,Fema,Non-Indigenous,Degree = Yes,51,1533,1584
QLD,50,50-54 years,Fema,Not stated,Degree = No,0,20,20
QLD,50,50-54 years,Fema,Yes Indigenous,Degree = No,0,62,62
QLD,50,50-54 years,Fema,Yes Indigenous,Degree = Yes,0,20,20
QLD,50,50-54 years,Male,Non-Indigenous,Degree = No,214,5053,5267
QLD,50,50-54 years,Male,Non-Indigenous,Degree = Yes,61,1250,1311
QLD,50,50-54 years,Male,Not stated,Degree = No,0,27,27
QLD,50,50-54 years,Male,Not stated,Degree = Yes,0,3,3
QLD,50,50-54 years,Male,Yes Indigenous,Degree = No,6,68,74
QLD,50,50-54 years,Male,Yes Indigenous,Degree = Yes,3,8,11
QLD,50,55-59 years,Fema,Non-Indigenous,Degree = No,182,3956,4138
QLD,50,55-59 years,Fema,Non-Indigenous,Degree = Yes,49,1152,1201
QLD,50,55-59 years,Fema,Not stated,Degree = No,0,19,19
QLD,50,55-59 years,Fema,Not stated,Degree = Yes,0,6,6
QLD,50,55-59 years,Fema,Yes Indigenous,Degree = No,0,53,53
QLD,50,55-59 years,Fema,Yes Indigenous,Degree = Yes,0,10,10
QLD,50,55-59 years,Male,Non-Indigenous,Degree = No,216,4366,4582
QLD,50,55-59 years,Male,Non-Indigenous,Degree = Yes,74,1058,1132
QLD,50,55-59 years,Male,Not stated,Degree = No,0,10,10
QLD,50,55-59 years,Male,Yes Indigenous,Degree = No,5,39,44
QLD,50,55-59 years,Male,Yes Indigenous,Degree = Yes,0,3,3
QLD,50,60-64 years,Fema,Non-Indigenous,Degree = No,115,2478,2593
QLD,50,60-64 years,Fema,Non-Indigenous,Degree = Yes,29,631,660
QLD,50,60-64 years,Fema,Not stated,Degree = No,0,7,7
QLD,50,60-64 years,Fema,Yes Indigenous,Degree = No,0,28,28
QLD,50,60-64 years,Fema,Yes Indigenous,Degree = Yes,0,7,7
QLD,50,60-64 years,Male,Non-Indigenous,Degree = No,220,3039,3259
QLD,50,60-64 years,Male,Non-Indigenous,Degree = Yes,48,622,670
QLD,50,60-64 years,Male,Not stated,Degree = No,0,15,15
QLD,50,60-64 years,Male,Yes Indigenous,Degree = No,0,46,46
QLD,50,60-64 years,Male,Yes Indigenous,Degree = Yes,0,6,6
QLD,51,25-29 years,Fema,Non-Indigenous,Degree = No,173,3255,3428
QLD,51,25-29 years,Fema,Non-Indigenous,Degree = Yes,148,2907,3055
QLD,51,25-29 years,Fema,Not stated,Degree = No,0,3,3
QLD,51,25-29 years,Fema,Not stated,Degree = Yes,0,3,3
QLD,51,25-29 years,Fema,Yes Indigenous,Degree = No,15,71,86
QLD,51,25-29 years,Fema,Yes Indigenous,Degree = Yes,0,13,13
QLD,51,25-29 years,Male,Non-Indigenous,Degree = No,291,4362,4653
QLD,51,25-29 years,Male,Non-Indigenous,Degree = Yes,74,1800,1874
QLD,51,25-29 years,Male,Not stated,Degree = No,0,5,5
QLD,51,25-29 years,Male,Yes Indigenous,Degree = No,22,101,123
