state,sa4_code,Age,Sex,Indig,Educ,LFS_Status,Count
QLD,58,50-54 years,Fema,Yes Indigenous,Degree = No,unemployed,7
QLD,58,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,18
QLD,58,50-54 years,Male,Non-Indigenous,Degree = No,employed,11191
QLD,58,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,625
QLD,58,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,2392
QLD,58,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,120
QLD,58,50-54 years,Male,Not stated,Degree = No,employed,84
QLD,58,50-54 years,Male,Not stated,Degree = Yes,employed,6
QLD,58,50-54 years,Male,Yes Indigenous,Degree = No,employed,129
QLD,58,50-54 years,Male,Yes Indigenous,Degree = No,unemployed,13
QLD,58,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,9
QLD,58,55-59 years,Fema,Non-Indigenous,Degree = No,employed,9013
QLD,58,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,534
QLD,58,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,2432
QLD,58,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,136
QLD,58,55-59 years,Fema,Not stated,Degree = No,employed,28
QLD,58,55-59 years,Fema,Not stated,Degree = Yes,employed,5
QLD,58,55-59 years,Fema,Yes Indigenous,Degree = No,employed,87
QLD,58,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,16
QLD,58,55-59 years,Male,Non-Indigenous,Degree = No,employed,9469
QLD,58,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,586
QLD,58,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,2058
QLD,58,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,123
QLD,58,55-59 years,Male,Not stated,Degree = No,employed,56
QLD,58,55-59 years,Male,Not stated,Degree = Yes,employed,9
QLD,58,55-59 years,Male,Yes Indigenous,Degree = No,employed,105
QLD,58,55-59 years,Male,Yes Indigenous,Degree = No,unemployed,4
QLD,58,55-59 years,Male,Yes Indigenous,Degree = Yes,employed,13
QLD,58,60-64 years,Fema,Non-Indigenous,Degree = No,employed,5987
QLD,58,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,399
QLD,58,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,1500
QLD,58,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,93
QLD,58,60-64 years,Fema,Not stated,Degree = No,employed,51
QLD,58,60-64 years,Fema,Not stated,Degree = Yes,employed,6
QLD,58,60-64 years,Fema,Yes Indigenous,Degree = No,employed,46
QLD,58,60-64 years,Male,Non-Indigenous,Degree = No,employed,6921
QLD,58,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,552
QLD,58,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,1475
QLD,58,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,105
QLD,58,60-64 years,Male,Not stated,Degree = No,employed,30
QLD,58,60-64 years,Male,Not stated,Degree = Yes,employed,9
QLD,58,60-64 years,Male,Yes Indigenous,Degree = No,employed,37
QLD,58,60-64 years,Male,Yes Indigenous,Degree = No,unemployed,5
QLD,58,60-64 years,Male,Yes Indigenous,Degree = Yes,employed,3
QLD,59,25-29 years,Fema,Non-Indigenous,Degree = No,employed,4854
QLD,59,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,592
QLD,59,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,2144
QLD,59,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,121
QLD,59,25-29 years,Fema,Not stated,Degree = No,employed,26
QLD,59,25-29 years,Fema,Not stated,Degree = No,unemployed,3
QLD,59,25-29 years,Fema,Yes Indigenous,Degree = No,employed,160
QLD,59,25-29 years,Fema,Yes Indigenous,Degree = No,unemployed,37
QLD,59,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,21
QLD,59,25-29 years,Male,Non-Indigenous,Degree = No,employed,6734
QLD,59,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,631
QLD,59,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,1181
QLD,59,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,70
QLD,59,25-29 years,Male,Not stated,Degree = No,employed,38
QLD,59,25-29 years,Male,Not stated,Degree = No,unemployed,4
QLD,59,25-29 years,Male,Not stated,Degree = Yes,employed,4
QLD,59,25-29 years,Male,Yes Indigenous,Degree = No,employed,221
QLD,59,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,54
QLD,59,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,4
QLD,59,30-34 years,Fema,Non-Indigenous,Degree = No,employed,4860
QLD,59,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,516
QLD,59,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,2646
QLD,59,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,129
QLD,59,30-34 years,Fema,Not stated,Degree = No,employed,26
QLD,59,30-34 years,Fema,Not stated,Degree = No,unemployed,9
QLD,59,30-34 years,Fema,Not stated,Degree = Yes,employed,7
QLD,59,30-34 years,Fema,Yes Indigenous,Degree = No,employed,118
QLD,59,30-34 years,Fema,Yes Indigenous,Degree = No,unemployed,37
QLD,59,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,30
QLD,59,30-34 years,Male,Non-Indigenous,Degree = No,employed,6875
QLD,59,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,522
QLD,59,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,1646
QLD,59,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,63
QLD,59,30-34 years,Male,Not stated,Degree = No,employed,33
QLD,59,30-34 years,Male,Not stated,Degree = No,unemployed,11
QLD,59,30-34 years,Male,Yes Indigenous,Degree = No,employed,183
QLD,59,30-34 years,Male,Yes Indigenous,Degree = No,unemployed,34
QLD,59,30-34 years,Male,Yes Indigenous,Degree = Yes,employed,13
QLD,59,35-39 years,Fema,Non-Indigenous,Degree = No,employed,4511
QLD,59,35-39 years,Fema,Non-Indigenous,Degree = No,unemployed,404
QLD,59,35-39 years,Fema,Non-Indigenous,Degree = Yes,employed,2301
QLD,59,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,96
QLD,59,35-39 years,Fema,Not stated,Degree = No,employed,24
QLD,59,35-39 years,Fema,Not stated,Degree = No,unemployed,4
QLD,59,35-39 years,Fema,Not stated,Degree = Yes,employed,12
QLD,59,35-39 years,Fema,Yes Indigenous,Degree = No,employed,120
QLD,59,35-39 years,Fema,Yes Indigenous,Degree = No,unemployed,30
QLD,59,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,33
QLD,59,35-39 years,Male,Non-Indigenous,Degree = No,employed,6262
QLD,59,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,436
QLD,59,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,1675
QLD,59,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,57
QLD,59,35-39 years,Male,Not stated,Degree = No,employed,27
QLD,59,35-39 years,Male,Not stated,Degree = No,unemployed,12
QLD,59,35-39 years,Male,Yes Indigenous,Degree = No,employed,142
QLD,59,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,33
QLD,59,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,10
QLD,59,40-44 years,Fema,Non-Indigenous,Degree = No,employed,5324
QLD,59,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,490
QLD,59,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,2002
QLD,59,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,73
QLD,59,40-44 years,Fema,Not stated,Degree = No,employed,46
QLD,59,40-44 years,Fema,Not stated,Degree = Yes,employed,4
QLD,59,40-44 years,Fema,Yes Indigenous,Degree = No,employed,137
QLD,59,40-44 years,Fema,Yes Indigenous,Degree = No,unemployed,19
QLD,59,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,18
QLD,59,40-44 years,Male,Non-Indigenous,Degree = No,employed,6454
QLD,59,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,365
QLD,59,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,1519
QLD,59,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,62
QLD,59,40-44 years,Male,Not stated,Degree = No,employed,21
QLD,59,40-44 years,Male,Not stated,Degree = Yes,employed,4
QLD,59,40-44 years,Male,Yes Indigenous,Degree = No,employed,184
QLD,59,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,26
QLD,59,40-44 years,Male,Yes Indigenous,Degree = Yes,employed,11
QLD,59,45-49 years,Fema,Non-Indigenous,Degree = No,employed,5576
QLD,59,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,478
QLD,59,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,1590
QLD,59,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,60
QLD,59,45-49 years,Fema,Not stated,Degree = No,employed,40
QLD,59,45-49 years,Fema,Not stated,Degree = Yes,employed,9
QLD,59,45-49 years,Fema,Yes Indigenous,Degree = No,employed,131
QLD,59,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,11
QLD,59,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,23
QLD,59,45-49 years,Male,Non-Indigenous,Degree = No,employed,6587
QLD,59,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,378
QLD,59,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,1162
QLD,59,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,54
QLD,59,45-49 years,Male,Not stated,Degree = No,employed,36
QLD,59,45-49 years,Male,Not stated,Degree = Yes,employed,4
QLD,59,45-49 years,Male,Yes Indigenous,Degree = No,employed,127
QLD,59,45-49 years,Male,Yes Indigenous,Degree = No,unemployed,20
QLD,59,45-49 years,Male,Yes Indigenous,Degree = Yes,employed,9
QLD,59,50-54 years,Fema,Non-Indigenous,Degree = No,employed,5298
QLD,59,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,352
QLD,59,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,1217
QLD,59,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,34
QLD,59,50-54 years,Fema,Not stated,Degree = No,employed,39
QLD,59,50-54 years,Fema,Not stated,Degree = No,unemployed,5
QLD,59,50-54 years,Fema,Not stated,Degree = Yes,employed,12
QLD,59,50-54 years,Fema,Yes Indigenous,Degree = No,employed,114
QLD,59,50-54 years,Fema,Yes Indigenous,Degree = No,unemployed,18
QLD,59,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,6
QLD,59,50-54 years,Male,Non-Indigenous,Degree = No,employed,6068
QLD,59,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,373
QLD,59,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,941
QLD,59,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,48
QLD,59,50-54 years,Male,Not stated,Degree = No,employed,49
QLD,59,50-54 years,Male,Not stated,Degree = Yes,employed,4
QLD,59,50-54 years,Male,Yes Indigenous,Degree = No,employed,104
QLD,59,50-54 years,Male,Yes Indigenous,Degree = No,unemployed,13
QLD,59,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,7
QLD,59,55-59 years,Fema,Non-Indigenous,Degree = No,employed,4135
QLD,59,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,254
QLD,59,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,933
QLD,59,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,39
QLD,59,55-59 years,Fema,Not stated,Degree = No,employed,23
QLD,59,55-59 years,Fema,Not stated,Degree = Yes,employed,8
QLD,59,55-59 years,Fema,Yes Indigenous,Degree = No,employed,58
QLD,59,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,20
QLD,59,55-59 years,Male,Non-Indigenous,Degree = No,employed,5092
QLD,59,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,339
QLD,59,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,761
QLD,59,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,52
QLD,59,55-59 years,Male,Not stated,Degree = No,employed,25
QLD,59,55-59 years,Male,Not stated,Degree = Yes,employed,7
QLD,59,55-59 years,Male,Yes Indigenous,Degree = No,employed,88
QLD,59,55-59 years,Male,Yes Indigenous,Degree = No,unemployed,10
QLD,59,55-59 years,Male,Yes Indigenous,Degree = Yes,employed,13
QLD,59,60-64 years,Fema,Non-Indigenous,Degree = No,employed,2474
QLD,59,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,142
QLD,59,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,547
QLD,59,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,26
QLD,59,60-64 years,Fema,Not stated,Degree = No,employed,16
QLD,59,60-64 years,Fema,Yes Indigenous,Degree = No,employed,26
QLD,59,60-64 years,Fema,Yes Indigenous,Degree = Yes,employed,7
QLD,59,60-64 years,Male,Non-Indigenous,Degree = No,employed,3319
QLD,59,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,257
QLD,59,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,504
QLD,59,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,31
QLD,59,60-64 years,Male,Not stated,Degree = No,employed,23
QLD,59,60-64 years,Male,Yes Indigenous,Degree = No,employed,33
QLD,59,60-64 years,Male,Yes Indigenous,Degree = No,unemployed,8
QLD,59,60-64 years,Male,Yes Indigenous,Degree = Yes,employed,4
QLD,60,25-29 years,Fema,Non-Indigenous,Degree = No,employed,4710
QLD,60,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,608
QLD,60,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,1790
QLD,60,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,93
QLD,60,25-29 years,Fema,Not stated,Degree = No,employed,27
QLD,60,25-29 years,Fema,Not stated,Degree = Yes,employed,3
QLD,60,25-29 years,Fema,Yes Indigenous,Degree = No,employed,149
QLD,60,25-29 years,Fema,Yes Indigenous,Degree = No,unemployed,36
QLD,60,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,22
QLD,60,25-29 years,Male,Non-Indigenous,Degree = No,employed,6760
QLD,60,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,655
QLD,60,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,955
QLD,60,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,65
QLD,60,25-29 years,Male,Not stated,Degree = No,employed,29
QLD,60,25-29 years,Male,Yes Indigenous,Degree = No,employed,243
QLD,60,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,35
QLD,60,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,8
QLD,60,30-34 years,Fema,Non-Indigenous,Degree = No,employed,4799
QLD,60,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,526
QLD,60,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,2117
QLD,60,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,103
QLD,60,30-34 years,Fema,Not stated,Degree = No,employed,18
QLD,60,30-34 years,Fema,Not stated,Degree = No,unemployed,4
QLD,60,30-34 years,Fema,Not stated,Degree = Yes,employed,3
QLD,60,30-34 years,Fema,Yes Indigenous,Degree = No,employed,113
QLD,60,30-34 years,Fema,Yes Indigenous,Degree = No,unemployed,33
QLD,60,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,20
QLD,60,30-34 years,Male,Non-Indigenous,Degree = No,employed,6908
QLD,60,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,537
QLD,60,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,1393
QLD,60,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,47
QLD,60,30-34 years,Male,Not stated,Degree = No,employed,37
QLD,60,30-34 years,Male,Not stated,Degree = No,unemployed,3
QLD,60,30-34 years,Male,Yes Indigenous,Degree = No,employed,168
QLD,60,30-34 years,Male,Yes Indigenous,Degree = No,unemployed,27
QLD,60,30-34 years,Male,Yes Indigenous,Degree = Yes,employed,11
QLD,60,35-39 years,Fema,Non-Indigenous,Degree = No,employed,4902
QLD,60,35-39 years,Fema,Non-Indigenous,Degree = No,unemployed,462
QLD,60,35-39 years,Fema,Non-Indigenous,Degree = Yes,employed,1963
QLD,60,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,64
QLD,60,35-39 years,Fema,Not stated,Degree = No,employed,25
QLD,60,35-39 years,Fema,Yes Indigenous,Degree = No,employed,98
QLD,60,35-39 years,Fema,Yes Indigenous,Degree = No,unemployed,20
QLD,60,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,15
QLD,60,35-39 years,Fema,Yes Indigenous,Degree = Yes,unemployed,4
QLD,60,35-39 years,Male,Non-Indigenous,Degree = No,employed,6822
QLD,60,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,420
QLD,60,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,1341
QLD,60,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,49
QLD,60,35-39 years,Male,Not stated,Degree = No,employed,24
QLD,60,35-39 years,Male,Not stated,Degree = Yes,employed,3
QLD,60,35-39 years,Male,Yes Indigenous,Degree = No,employed,149
QLD,60,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,14
QLD,60,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,10
QLD,60,40-44 years,Fema,Non-Indigenous,Degree = No,employed,5415
QLD,60,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,464
QLD,60,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,1695
QLD,60,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,64
QLD,60,40-44 years,Fema,Not stated,Degree = No,employed,14
QLD,60,40-44 years,Fema,Not stated,Degree = Yes,employed,3
QLD,60,40-44 years,Fema,Yes Indigenous,Degree = No,employed,133
QLD,60,40-44 years,Fema,Yes Indigenous,Degree = No,unemployed,12
QLD,60,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,17
QLD,60,40-44 years,Male,Non-Indigenous,Degree = No,employed,7021
QLD,60,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,422
QLD,60,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,1119
QLD,60,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,52
QLD,60,40-44 years,Male,Not stated,Degree = No,employed,37
QLD,60,40-44 years,Male,Not stated,Degree = No,unemployed,4
QLD,60,40-44 years,Male,Not stated,Degree = Yes,employed,4
QLD,60,40-44 years,Male,Yes Indigenous,Degree = No,employed,133
QLD,60,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,20
QLD,60,40-44 years,Male,Yes Indigenous,Degree = Yes,employed,10
QLD,60,45-49 years,Fema,Non-Indigenous,Degree = No,employed,5871
QLD,60,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,438
QLD,60,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,1353
QLD,60,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,61
QLD,60,45-49 years,Fema,Not stated,Degree = No,employed,24
QLD,60,45-49 years,Fema,Yes Indigenous,Degree = No,employed,139
QLD,60,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,3
QLD,60,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,18
QLD,60,45-49 years,Male,Non-Indigenous,Degree = No,employed,6765
QLD,60,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,344
QLD,60,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,981
QLD,60,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,38
QLD,60,45-49 years,Male,Not stated,Degree = No,employed,39
QLD,60,45-49 years,Male,Not stated,Degree = No,unemployed,3
QLD,60,45-49 years,Male,Yes Indigenous,Degree = No,employed,146
QLD,60,45-49 years,Male,Yes Indigenous,Degree = Yes,employed,8
QLD,60,50-54 years,Fema,Non-Indigenous,Degree = No,employed,5542
QLD,60,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,356
QLD,60,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,1033
QLD,60,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,36
QLD,60,50-54 years,Fema,Not stated,Degree = No,employed,26
QLD,60,50-54 years,Fema,Yes Indigenous,Degree = No,employed,94
QLD,60,50-54 years,Fema,Yes Indigenous,Degree = No,unemployed,9
QLD,60,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,12
QLD,60,50-54 years,Male,Non-Indigenous,Degree = No,employed,6310
QLD,60,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,314
QLD,60,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,754
QLD,60,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,44
QLD,60,50-54 years,Male,Not stated,Degree = No,employed,41
QLD,60,50-54 years,Male,Not stated,Degree = Yes,employed,4
QLD,60,50-54 years,Male,Yes Indigenous,Degree = No,employed,92
QLD,60,50-54 years,Male,Yes Indigenous,Degree = No,unemployed,4
QLD,60,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,10
QLD,60,55-59 years,Fema,Non-Indigenous,Degree = No,employed,4681
QLD,60,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,283
QLD,60,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,866
QLD,60,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,27
QLD,60,55-59 years,Fema,Not stated,Degree = No,employed,27
QLD,60,55-59 years,Fema,Yes Indigenous,Degree = No,employed,56
QLD,60,55-59 years,Fema,Yes Indigenous,Degree = No,unemployed,3
QLD,60,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,5
QLD,60,55-59 years,Male,Non-Indigenous,Degree = No,employed,5577
QLD,60,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,333
QLD,60,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,624
QLD,60,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,46
QLD,60,55-59 years,Male,Not stated,Degree = No,employed,37
QLD,60,55-59 years,Male,Yes Indigenous,Degree = No,employed,84
QLD,60,55-59 years,Male,Yes Indigenous,Degree = No,unemployed,12
QLD,60,55-59 years,Male,Yes Indigenous,Degree = Yes,employed,4
QLD,60,60-64 years,Fema,Non-Indigenous,Degree = No,employed,2913
QLD,60,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,168
QLD,60,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,495
QLD,60,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,21
QLD,60,60-64 years,Fema,Not stated,Degree = No,employed,14
QLD,60,60-64 years,Fema,Not stated,Degree = No,unemployed,4
QLD,60,60-64 years,Fema,Yes Indigenous,Degree = No,employed,31
QLD,60,60-64 years,Male,Non-Indigenous,Degree = No,employed,3925
QLD,60,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,280
QLD,60,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,469
QLD,60,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,36
QLD,60,60-64 years,Male,Not stated,Degree = No,employed,41
